Date,adm0_a3,Province/State,Country/Region,Lat,Long,Population,Confirmed,r_Confirmed,i_Confirmed,ri_Confirmed,Tot_Confirmed,iTot_Confirmed,rTot_Confirmed,riTot_Confirmed,Deaths,r_Deaths,i_Deaths,ri_Deaths,Tot_Deaths,iTot_Deaths,rTot_Deaths,riTot_Deaths
4/2/22,COK,Cook Islands,New Zealand,-21.2367,-159.7777,17459.0,2118,12131.279,0.0,0.0,2118,0.0,12131.279,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4/2/22,NZL,NA,New Zealand,-40.9006,174.886,4822233.0,693219,14375.4771,8845.0,183.4212,693219,8845.0,14375.4771,183.4212,350,7.258,20.0,0.4147,350,20.0,7.258,0.4147
4/2/22,NIC,NA,Nicaragua,12.8654,-85.2072,6624554.0,18434,278.2678,0.0,0.0,18434,0.0,278.2678,0.0,230,3.4719,0.0,0.0,230,0.0,3.4719,0.0
4/2/22,NER,NA,Niger,17.6078,8.0817,24206636.0,8810,36.395,9.0,0.0372,8810,9.0,36.395,0.0372,308,1.2724,0.0,0.0,308,0.0,1.2724,0.0
4/2/22,NGA,NA,Nigeria,9.082,8.6753,206139587.0,255468,123.9296,0.0,0.0,255468,0.0,123.9296,0.0,3142,1.5242,0.0,0.0,3142,0.0,1.5242,0.0
4/2/22,MKD,NA,North Macedonia,41.6086,21.7453,2083380.0,306474,14710.4225,296.0,14.2077,306474,296.0,14710.4225,14.2077,9226,442.8381,0.0,0.0,9226,0.0,442.8381,0.0
4/2/22,NOR,NA,Norway,60.472,8.4689,5421242.0,1408257,25976.6489,835.0,15.4024,1408257,835.0,25976.6489,15.4024,2518,46.4469,0.0,0.0,2518,0.0,46.4469,0.0
4/2/22,OMN,NA,Oman,21.5126,55.9233,5106622.0,388343,7604.6945,0.0,0.0,388343,0.0,7604.6945,0.0,4250,83.2253,0.0,0.0,4250,0.0,83.2253,0.0
4/2/22,PAK,NA,Pakistan,30.3753,69.3451,220892331.0,1525466,690.5926,285.0,0.129,1525466,285.0,690.5926,0.129,30361,13.7447,1.0,0.0005,30361,1.0,13.7447,0.0005
4/2/22,PLW,NA,Palau,7.515,134.5825,18008.0,4042,22445.5797,0.0,0.0,4042,0.0,22445.5797,0.0,6,33.3185,0.0,0.0,6,0.0,33.3185,0.0
4/2/22,PAN,NA,Panama,8.538,-80.7821,4314768.0,764831,17725.8893,0.0,0.0,764831,0.0,17725.8893,0.0,8170,189.3497,0.0,0.0,8170,0.0,189.3497,0.0
4/2/22,PNG,NA,Papua New Guinea,-6.315,143.9555,8947027.0,43203,482.8755,0.0,0.0,43203,0.0,482.8755,0.0,640,7.1532,0.0,0.0,640,0.0,7.1532,0.0
4/2/22,PRY,NA,Paraguay,-23.4425,-58.4438,7132530.0,648353,9090.0844,0.0,0.0,648353,0.0,9090.0844,0.0,18731,262.6137,0.0,0.0,18731,0.0,262.6137,0.0
4/2/22,PER,NA,Peru,-9.19,-75.0152,32971846.0,3548088,10760.9625,482.0,1.4619,3548088,482.0,10760.9625,1.4619,212299,643.8796,43.0,0.1304,212299,43.0,643.8796,0.1304
4/2/22,PHL,NA,Philippines,12.8797,121.774,109581085.0,3678968,3357.302,370.0,0.3376,3678968,370.0,3357.302,0.3376,59324,54.1371,26.0,0.0237,59324,26.0,54.1371,0.0237
4/2/22,POL,NA,Poland,51.9194,19.1451,37846605.0,5969071,15771.7476,2101.0,5.5514,5969071,2101.0,15771.7476,5.5514,115343,304.7645,96.0,0.2537,115343,96.0,304.7645,0.2537
4/2/22,PRT,NA,Portugal,39.3999,-8.2245,10196707.0,3604114,35345.8621,0.0,0.0,3604114,0.0,35345.8621,0.0,21716,212.9707,0.0,0.0,21716,0.0,212.9707,0.0
4/2/22,QAT,NA,Qatar,25.3548,51.1839,2881060.0,361667,12553.2616,122.0,4.2346,361667,122.0,12553.2616,4.2346,677,23.4983,0.0,0.0,677,0.0,23.4983,0.0
4/2/22,ROU,NA,Romania,45.9432,24.9668,19237682.0,2858665,14859.7165,2174.0,11.3007,2858665,2174.0,14859.7165,11.3007,65079,338.2892,37.0,0.1923,65079,37.0,338.2892,0.1923
4/2/22,RUS,NA,Russia,61.524,105.3188,145934460.0,17619521,12073.585,17614.0,12.0698,17619521,17614.0,12073.585,12.0698,362008,248.062,329.0,0.2254,362008,329.0,248.062,0.2254
4/2/22,RWA,NA,Rwanda,-1.9403,29.8739,12952209.0,129726,1001.5743,0.0,0.0,129726,0.0,1001.5743,0.0,1459,11.2645,0.0,0.0,1459,0.0,11.2645,0.0
4/2/22,KNA,NA,Saint Kitts and Nevis,17.3578,-62.783,53192.0,5549,10432.0199,0.0,0.0,5549,0.0,10432.0199,0.0,43,80.8392,0.0,0.0,43,0.0,80.8392,0.0
4/2/22,LCA,NA,Saint Lucia,13.9094,-60.9789,183629.0,22959,12502.9271,0.0,0.0,22959,0.0,12502.9271,0.0,365,198.7703,0.0,0.0,365,0.0,198.7703,0.0
4/2/22,VCT,NA,Saint Vincent and the Grenadines,12.9843,-61.2872,110947.0,8335,7512.5961,0.0,0.0,8335,0.0,7512.5961,0.0,106,95.5411,0.0,0.0,106,0.0,95.5411,0.0
4/2/22,WSM,NA,Samoa,-13.759,-172.1046,196130.0,2331,1188.4974,203.0,103.5028,2331,203.0,1188.4974,103.5028,1,0.5099,0.0,0.0,1,0.0,0.5099,0.0
4/2/22,SMR,NA,San Marino,43.9424,12.4578,33938.0,15345,45214.8035,0.0,0.0,15345,0.0,45214.8035,0.0,113,332.9601,0.0,0.0,113,0.0,332.9601,0.0
4/2/22,STP,NA,Sao Tome and Principe,0.1864,6.6131,219161.0,5945,2712.6177,0.0,0.0,5945,0.0,2712.6177,0.0,73,33.3088,0.0,0.0,73,0.0,33.3088,0.0
4/2/22,SAU,NA,Saudi Arabia,23.8859,45.0792,34813867.0,750998,2157.1806,88.0,0.2528,750998,88.0,2157.1806,0.2528,9047,25.9868,1.0,0.0029,9047,1.0,25.9868,0.0029
4/2/22,SEN,NA,Senegal,14.4974,-14.4524,16743930.0,85911,513.0874,10.0,0.0597,85911,10.0,513.0874,0.0597,1964,11.7296,0.0,0.0,1964,0.0,11.7296,0.0
4/2/22,SRB,NA,Serbia,44.0165,21.0059,8737370.0,1979729,22658.1797,1501.0,17.1791,1979729,1501.0,22658.1797,17.1791,15818,181.0385,9.0,0.103,15818,9.0,181.0385,0.103
4/2/22,SYC,NA,Seychelles,-4.6796,55.492,98340.0,40421,41103.315,0.0,0.0,40421,0.0,41103.315,0.0,164,166.7684,0.0,0.0,164,0.0,166.7684,0.0
4/2/22,SLE,NA,Sierra Leone,8.4606,-11.7799,7976985.0,7674,96.2018,0.0,0.0,7674,0.0,96.2018,0.0,125,1.567,0.0,0.0,125,0.0,1.567,0.0
4/2/22,SGP,NA,Singapore,1.2833,103.8333,5850343.0,1106001,18904.8916,4563.0,77.9954,1106001,4563.0,18904.8916,77.9954,1272,21.7423,2.0,0.0342,1272,2.0,21.7423,0.0342
4/2/22,SVK,NA,Slovakia,48.669,19.699,5434712.0,2456636,45202.6897,6535.0,120.2456,2456636,6535.0,45202.6897,120.2456,19392,356.8174,24.0,0.4416,19392,24.0,356.8174,0.4416
4/2/22,SVN,NA,Slovenia,46.1512,14.9955,2078932.0,972899,46798.0194,2358.0,113.4236,972899,2358.0,46798.0194,113.4236,6498,312.5643,5.0,0.2405,6498,5.0,312.5643,0.2405
4/2/22,SLB,NA,Solomon Islands,-9.6457,160.1562,652858.0,11470,1756.8905,0.0,0.0,11470,0.0,1756.8905,0.0,133,20.372,0.0,0.0,133,0.0,20.372,0.0
4/2/22,SOM,NA,Somalia,5.1521,46.1996,15893219.0,26410,166.1715,0.0,0.0,26410,0.0,166.1715,0.0,1361,8.5634,0.0,0.0,1361,0.0,8.5634,0.0
4/2/22,ZAF,NA,South Africa,-30.5595,22.9375,59308690.0,3718953,6270.5027,0.0,0.0,3718953,0.0,6270.5027,0.0,100032,168.6633,0.0,0.0,100032,0.0,168.6633,0.0
4/2/22,SSD,NA,South Sudan,6.877,31.307,11193729.0,17278,154.3543,0.0,0.0,17278,0.0,154.3543,0.0,138,1.2328,0.0,0.0,138,0.0,1.2328,0.0
4/2/22,ESP,NA,Spain,40.4637,-3.7492,46754783.0,11551574,24706.7214,0.0,0.0,11551574,0.0,24706.7214,0.0,102541,219.3166,0.0,0.0,102541,0.0,219.3166,0.0
4/2/22,LKA,NA,Sri Lanka,7.8731,80.7718,21413250.0,661885,3091.0067,104.0,0.4857,661885,104.0,3091.0067,0.4857,16480,76.9617,1.0,0.0047,16480,1.0,76.9617,0.0047
4/2/22,SDN,NA,Sudan,12.8628,30.2176,43849269.0,61955,141.2908,0.0,0.0,61955,0.0,141.2908,0.0,4907,11.1906,0.0,0.0,4907,0.0,11.1906,0.0
4/2/22,SUR,NA,Suriname,3.9193,-56.0278,586634.0,79229,13505.6952,0.0,0.0,79229,0.0,13505.6952,0.0,1325,225.8648,0.0,0.0,1325,0.0,225.8648,0.0
4/2/22,SWE,NA,Sweden,60.1282,18.6435,10099270.0,2487852,24633.9785,0.0,0.0,2487852,0.0,24633.9785,0.0,18365,181.8448,0.0,0.0,18365,0.0,181.8448,0.0
4/2/22,CHE,NA,Switzerland,46.8182,8.2275,8654618.0,3507309,40525.2895,0.0,0.0,3507309,0.0,40525.2895,0.0,13572,156.818,2.0,0.0231,13572,2.0,156.818,0.0231
4/2/22,SYR,NA,Syria,34.8021,38.9968,17500657.0,55706,318.308,5.0,0.0286,55706,5.0,318.308,0.0286,3144,17.965,2.0,0.0114,3144,2.0,17.965,0.0114
4/2/22,TWN,NA,Taiwan*,23.7,121.0,23816775.0,24033,100.9079,404.0,1.6963,24033,404.0,100.9079,1.6963,853,3.5815,0.0,0.0,853,0.0,3.5815,0.0
4/2/22,TJK,NA,Tajikistan,38.861,71.2761,9537642.0,17786,186.4822,0.0,0.0,17786,0.0,186.4822,0.0,125,1.3106,0.0,0.0,125,0.0,1.3106,0.0
4/2/22,TZA,NA,Tanzania,-6.369,34.8888,59734213.0,33815,56.6091,0.0,0.0,33815,0.0,56.6091,0.0,800,1.3393,0.0,0.0,800,0.0,1.3393,0.0
4/2/22,THA,NA,Thailand,15.87,100.9925,69799978.0,3711595,5317.473,26840.0,38.4527,3711595,26840.0,5317.473,38.4527,25415,36.4112,97.0,0.139,25415,97.0,36.4112,0.139
4/2/22,TLS,NA,Timor-Leste,-8.8742,125.7275,1318442.0,22832,1731.7409,0.0,0.0,22832,0.0,1731.7409,0.0,130,9.8601,0.0,0.0,130,0.0,9.8601,0.0
4/2/22,TGO,NA,Togo,8.6195,0.8248,8278737.0,36943,446.2396,0.0,0.0,36943,0.0,446.2396,0.0,272,3.2855,0.0,0.0,272,0.0,3.2855,0.0
4/2/22,TON,NA,Tonga,-21.179,-175.1982,105697.0,6996,6618.9201,450.0,425.7453,6996,450.0,6618.9201,425.7453,9,8.5149,3.0,2.8383,9,3.0,8.5149,2.8383
4/2/22,TTO,NA,Trinidad and Tobago,10.6918,-61.2225,1399491.0,138159,9872.0892,0.0,0.0,138159,0.0,9872.0892,0.0,3754,268.2404,0.0,0.0,3754,0.0,268.2404,0.0
4/2/22,TUN,NA,Tunisia,33.8869,9.5375,11818618.0,1035884,8764.8488,0.0,0.0,1035884,0.0,8764.8488,0.0,28323,239.6473,0.0,0.0,28323,0.0,239.6473,0.0
4/2/22,TUR,NA,Turkey,38.9637,35.2433,84339067.0,14885710,17649.8395,11783.0,13.971,14885710,11783.0,17649.8395,13.971,98119,116.3387,41.0,0.0486,98119,41.0,116.3387,0.0486
4/2/22,UGA,NA,Uganda,1.3733,32.2903,45741000.0,163932,358.3918,13.0,0.0284,163932,13.0,358.3918,0.0284,3596,7.8617,0.0,0.0,3596,0.0,7.8617,0.0
4/2/22,UKR,NA,Ukraine,48.3794,31.1656,43733759.0,5040518,11525.4625,0.0,0.0,5040518,0.0,11525.4625,0.0,112459,257.1446,0.0,0.0,112459,0.0,257.1446,0.0
4/2/22,ARE,NA,United Arab Emirates,23.4241,53.8478,9890400.0,891872,9017.5524,284.0,2.8715,891872,284.0,9017.5524,2.8715,2302,23.2751,0.0,0.0,2302,0.0,23.2751,0.0
4/2/22,AIA,Anguilla,United Kingdom,18.2206,-63.0686,15002.0,2700,17997.6003,0.0,0.0,2700,0.0,17997.6003,0.0,9,59.992,0.0,0.0,9,0.0,59.992,0.0
4/2/22,BMU,Bermuda,United Kingdom,32.3078,-64.7505,62273.0,12564,20175.6781,0.0,0.0,12564,0.0,20175.6781,0.0,128,205.5465,0.0,0.0,128,0.0,205.5465,0.0
4/2/22,VGB,British Virgin Islands,United Kingdom,18.4207,-64.64,30237.0,6155,20355.8554,0.0,0.0,6155,0.0,20355.8554,0.0,62,205.0468,0.0,0.0,62,0.0,205.0468,0.0
4/2/22,CYM,Cayman Islands,United Kingdom,19.3133,-81.2546,65720.0,20606,31354.2301,0.0,0.0,20606,0.0,31354.2301,0.0,25,38.0402,0.0,0.0,25,0.0,38.0402,0.0
4/2/22,GBR,Channel Islands,United Kingdom,49.3723,-2.3644,170499.0,0,0.0,0.0,0.0,21216874,0.0,12443987.3548,0.0,0,0.0,0.0,0.0,165570,0.0,97109.074,0.0
4/2/22,FLK,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3483.0,124,3560.1493,0.0,0.0,124,0.0,3560.1493,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4/2/22,GIB,Gibraltar,United Kingdom,36.1408,-5.3536,33691.0,16992,50434.8342,0.0,0.0,16992,0.0,50434.8342,0.0,101,299.7833,0.0,0.0,101,0.0,299.7833,0.0
4/2/22,GGY,Guernsey,United Kingdom,49.4482,-2.5895,63000.0,22257,35328.5714,0.0,0.0,22257,0.0,35328.5714,0.0,31,49.2063,0.0,0.0,31,0.0,49.2063,0.0
4/2/22,IMN,Isle of Man,United Kingdom,54.2361,-4.5481,85032.0,28588,33620.2841,0.0,0.0,28588,0.0,33620.2841,0.0,84,98.7863,0.0,0.0,84,0.0,98.7863,0.0
4/2/22,JEY,Jersey,United Kingdom,49.2138,-2.1358,109300.0,46596,42631.29,0.0,0.0,46596,0.0,42631.29,0.0,120,109.7896,0.0,0.0,120,0.0,109.7896,0.0
4/2/22,MSR,Montserrat,United Kingdom,16.7425,-62.1874,4999.0,175,3500.7001,0.0,0.0,175,0.0,3500.7001,0.0,2,40.008,0.0,0.0,2,0.0,40.008,0.0
4/2/22,SHN,"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,5661.0,4,70.6589,0.0,0.0,4,0.0,70.6589,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4/2/22,TCA,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,38718.0,5910,15264.2182,0.0,0.0,5910,0.0,15264.2182,0.0,36,92.98,0.0,0.0,36,0.0,92.98,0.0
4/2/22,GBR,NA,United Kingdom,55.3781,-3.436,0.0,21216874,inf,0.0,,21216874,0.0,12443987.3548,0.0,165570,inf,0.0,,165570,0.0,97109.074,0.0
4/2/22,URY,NA,Uruguay,-32.5228,-55.7658,3473727.0,889132,25595.9089,493.0,14.1922,889132,493.0,25595.9089,14.1922,7162,206.1762,1.0,0.0288,7162,1.0,206.1762,0.0288
4/2/22,UZB,NA,Uzbekistan,41.3775,64.5853,33469199.0,237828,710.5877,41.0,0.1225,237828,41.0,710.5877,0.1225,1637,4.8911,0.0,0.0,1637,0.0,4.8911,0.0
4/2/22,VUT,NA,Vanuatu,-15.3767,166.9592,292680.0,3881,1326.0216,171.0,58.4256,3881,171.0,1326.0216,58.4256,2,0.6833,0.0,0.0,2,0.0,0.6833,0.0
4/2/22,VEN,NA,Venezuela,6.4238,-66.5897,28435943.0,520708,1831.1614,211.0,0.742,520708,211.0,1831.1614,0.742,5685,19.9923,2.0,0.007,5685,2.0,19.9923,0.007
4/2/22,VNM,NA,Vietnam,14.0583,108.2772,97338583.0,9716282,9981.9431,65619.0,67.4131,9716282,65619.0,9981.9431,67.4131,42563,43.7268,37.0,0.038,42563,37.0,43.7268,0.038
4/2/22,PSE,NA,West Bank and Gaza,31.9522,35.2332,5101416.0,655750,12854.2742,0.0,0.0,655750,0.0,12854.2742,0.0,5655,110.8516,0.0,0.0,5655,0.0,110.8516,0.0
4/2/22,YEM,NA,Yemen,15.5527,48.5164,29825968.0,11806,39.583,0.0,0.0,11806,0.0,39.583,0.0,2143,7.185,0.0,0.0,2143,0.0,7.185,0.0
4/2/22,ZMB,NA,Zambia,-13.1339,27.8493,18383956.0,317031,1724.4983,90.0,0.4896,317031,90.0,1724.4983,0.4896,3967,21.5786,1.0,0.0054,3967,1.0,21.5786,0.0054
4/2/22,ZWE,NA,Zimbabwe,-19.0154,29.1549,14862927.0,246481,1658.3611,67.0,0.4508,246481,67.0,1658.3611,0.4508,5446,36.6415,2.0,0.0135,5446,2.0,36.6415,0.0135
4/2/22,ASM,American Samoa,US,-14.271,-170.132,55641.0,3817,6860.0492,0.0,0.0,3817,0.0,6860.0492,0.0,4,7.1889,0.0,0.0,4,0.0,7.1889,0.0
4/2/22,GUM,Guam,US,13.4443,144.7937,164229.0,47337,28823.7766,7.0,4.2623,47337,7.0,28823.7766,4.2623,349,212.5081,0.0,0.0,349,0.0,212.5081,0.0
4/2/22,MNP,Northern Mariana Islands,US,15.0979,145.6739,55144.0,11153,20225.2285,0.0,0.0,11153,0.0,20225.2285,0.0,33,59.8433,0.0,0.0,33,0.0,59.8433,0.0
4/2/22,PRI,Puerto Rico,US,18.2398,-66.4074,3754939.0,465963,12409.3361,421.0,11.2119,465963,421.0,12409.3361,11.2119,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4/2/22,USA,Alabama,US,32.8843,-86.7101,4903185.0,1295468,26420.9488,115.0,2.3454,79046077,9547.0,24045.3179,2.9041,19313,393.8868,19.0,0.3875,968780,139.0,294.6968,0.0423
4/2/22,USA,Alaska,US,60.2817,-148.5762,740995.0,246834,33311.1559,0.0,0.0,79046077,9547.0,24045.3179,2.9041,1227,165.5882,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Arizona,US,33.6759,-111.4632,7278717.0,2007180,27576.0137,0.0,0.0,79046077,9547.0,24045.3179,2.9041,29268,402.1038,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Arkansas,US,34.9119,-92.434,3017804.0,806219,26715.4196,58.0,1.9219,79046077,9547.0,24045.3179,2.9041,11251,372.8208,14.0,0.4639,968780,139.0,294.6968,0.0423
4/2/22,USA,California,US,37.844,-120.7286,39512223.0,9103795,23040.4526,0.0,0.0,79046077,9547.0,24045.3179,2.9041,89009,225.2695,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Colorado,US,38.9355,-105.4862,5758736.0,1347954,23407.1157,0.0,0.0,79046077,9547.0,24045.3179,2.9041,11977,207.9797,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Connecticut,US,41.6137,-72.6568,3565287.0,734404,20598.7344,0.0,0.0,79046077,9547.0,24045.3179,2.9041,10778,302.3039,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Delaware,US,39.1093,-75.5332,973764.0,258928,26590.4264,102.0,10.4748,79046077,9547.0,24045.3179,2.9041,2870,294.7326,24.0,2.4647,968780,139.0,294.6968,0.0423
4/2/22,USA,District of Columbia,US,38.9042,-77.0166,705749.0,136886,19395.8475,0.0,0.0,79046077,9547.0,24045.3179,2.9041,1333,188.8773,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Florida,US,28.9408,-82.7007,21477737.0,5882042,27386.6935,0.0,0.0,79046077,9547.0,24045.3179,2.9041,73027,340.0125,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Georgia,US,32.8085,-83.5774,10617423.0,2410315,22701.5068,0.0,0.0,79046077,9547.0,24045.3179,2.9041,35622,335.5051,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Hawaii,US,21.0283,-157.3232,1415872.0,234659,16573.4614,0.0,0.0,79046077,9547.0,24045.3179,2.9041,1367,96.5483,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Idaho,US,44.2634,-114.4601,1787065.0,444210,24856.9582,0.0,0.0,79046077,9547.0,24045.3179,2.9041,4876,272.8496,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Illinois,US,39.8436,-89.1783,12671821.0,3069467,24222.7775,0.0,0.0,79046077,9547.0,24045.3179,2.9041,33394,263.5296,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Indiana,US,39.8374,-86.2186,6732219.0,1691470,25124.9996,0.0,0.0,79046077,9547.0,24045.3179,2.9041,23429,348.013,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Iowa,US,42.0299,-93.4655,3155070.0,758431,24038.4841,0.0,0.0,79046077,9547.0,24045.3179,2.9041,9445,299.3594,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Kansas,US,38.4854,-98.0846,2913314.0,770957,26463.2305,0.0,0.0,79046077,9547.0,24045.3179,2.9041,8395,288.1598,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Kentucky,US,37.6221,-85.1999,4467673.0,1309846,29318.3051,0.0,0.0,79046077,9547.0,24045.3179,2.9041,14895,333.395,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Louisiana,US,31.0924,-91.8242,4648794.0,1167604,25116.2775,0.0,0.0,79046077,9547.0,24045.3179,2.9041,17138,368.6548,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Maine,US,44.6877,-69.5238,1344212.0,236247,17575.1295,206.0,15.325,79046077,9547.0,24045.3179,2.9041,2202,163.8134,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Maryland,US,39.0149,-76.6755,6045680.0,1012357,16745.1304,0.0,0.0,79046077,9547.0,24045.3179,2.9041,14321,236.8799,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Massachusetts,US,42.0663,-71.4185,6892503.0,1564038,22691.8726,0.0,0.0,79046077,9547.0,24045.3179,2.9041,20109,291.7518,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Michigan,US,44.0436,-85.1817,9986857.0,2345189,23482.7534,0.0,0.0,79046077,9547.0,24045.3179,2.9041,35485,355.317,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Minnesota,US,45.552,-94.431,5639632.0,1429310,25344.0295,0.0,0.0,79046077,9547.0,24045.3179,2.9041,12410,220.0498,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Mississippi,US,32.7927,-89.6457,2976149.0,794225,26686.3319,0.0,0.0,79046077,9547.0,24045.3179,2.9041,12383,416.0746,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Missouri,US,38.4568,-92.4995,6626371.0,1416676,21379.3644,0.0,0.0,79046077,9547.0,24045.3179,2.9041,20166,304.3295,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Montana,US,46.9747,-109.7004,1068778.0,272621,25507.7294,0.0,0.0,79046077,9547.0,24045.3179,2.9041,3249,303.992,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Nebraska,US,41.3218,-99.039,1934408.0,474092,24508.3767,778.0,40.219,79046077,9547.0,24045.3179,2.9041,3401,175.8161,21.0,1.0856,968780,139.0,294.6968,0.0423
4/2/22,USA,Nevada,US,39.256,-117.564,3080156.0,706772,22945.9807,0.0,0.0,79046077,9547.0,24045.3179,2.9041,10091,327.6133,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,New Hampshire,US,43.479,-71.5777,1359711.0,295360,21722.263,0.0,0.0,79046077,9547.0,24045.3179,2.9041,2426,178.4203,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,New Jersey,US,40.2864,-74.6224,8882190.0,2199493,24762.9582,1487.0,16.7414,79046077,9547.0,24045.3179,2.9041,33245,374.2883,7.0,0.0788,968780,139.0,294.6968,0.0423
4/2/22,USA,New Mexico,US,34.5494,-105.8871,2096829.0,511249,24382.0073,0.0,0.0,79046077,9547.0,24045.3179,2.9041,7279,347.1432,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,New York,US,42.5442,-75.4742,19453561.0,5002283,25713.9708,3286.0,16.8915,79046077,9547.0,24045.3179,2.9041,67528,347.1241,4.0,0.0206,968780,139.0,294.6968,0.0423
4/2/22,USA,North Carolina,US,35.6242,-79.5011,10488084.0,2630506,25080.9013,0.0,0.0,79046077,9547.0,24045.3179,2.9041,23215,221.3464,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,North Dakota,US,47.3935,-100.2494,762062.0,239863,31475.523,0.0,0.0,79046077,9547.0,24045.3179,2.9041,2232,292.8896,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Ohio,US,40.3107,-82.8354,11689100.0,2672801,22865.7553,0.0,0.0,79046077,9547.0,24045.3179,2.9041,38037,325.4057,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Oklahoma,US,35.5019,-97.2514,3956971.0,1033059,26107.3179,0.0,0.0,79046077,9547.0,24045.3179,2.9041,14009,354.0334,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Oregon,US,44.4924,-121.4769,4217737.0,704515,16703.6257,0.0,0.0,79046077,9547.0,24045.3179,2.9041,7147,169.4511,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Pennsylvania,US,40.8181,-77.6153,12801989.0,2782827,21737.4581,653.0,5.1008,79046077,9547.0,24045.3179,2.9041,44313,346.1415,18.0,0.1406,968780,139.0,294.6968,0.0423
4/2/22,USA,Rhode Island,US,41.6551,-71.4641,1059361.0,333968,31525.4196,0.0,0.0,79046077,9547.0,24045.3179,2.9041,3515,331.8038,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,South Carolina,US,33.9575,-80.9834,5148714.0,1468140,28514.6932,0.0,0.0,79046077,9547.0,24045.3179,2.9041,17591,341.6581,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,South Dakota,US,44.2727,-99.3106,884659.0,237109,26802.3046,0.0,0.0,79046077,9547.0,24045.3179,2.9041,2883,325.8883,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Tennessee,US,35.8851,-86.1087,6829174.0,1934570,28328.0233,0.0,0.0,79046077,9547.0,24045.3179,2.9041,25012,366.2522,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Texas,US,31.6606,-98.6531,28995881.0,6669460,23001.4049,2862.0,9.8704,79046077,9547.0,24045.3179,2.9041,87435,301.5428,32.0,0.1104,968780,139.0,294.6968,0.0423
4/2/22,USA,Utah,US,39.6729,-111.5577,3205958.0,924368,28832.8169,0.0,0.0,79046077,9547.0,24045.3179,2.9041,4707,146.8204,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Vermont,US,44.1595,-72.6844,623989.0,115772,18553.5322,0.0,0.0,79046077,9547.0,24045.3179,2.9041,615,98.5594,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Virginia,US,37.5662,-78.5137,8535519.0,1669750,19562.3722,0.0,0.0,79046077,9547.0,24045.3179,2.9041,19714,230.9643,0.0,0.0,968780,139.0,294.6968,0.0423
4/2/22,USA,Washington,US,47.2338,-120.7192,7614893.0,1452989,19080.8853,0.0,0.0,79046077,9547.0,24045.3179,2.9041,12503,164.1914,0.0,0.0,968780,139.0,294.6968,0.0423
